user_id,device,location,traffic_source,visit_count,signup_count,cart_count,checkout_count,purchase_count,current_stage,dropped_off
U02351,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U02352,mobile,US,social_media,1,1,0,0,0,signup,1
U02353,desktop,Germany,paid_ads,1,1,1,0,0,add_to_cart,1
U02354,desktop,UK,organic_search,1,1,1,0,0,add_to_cart,1
U02355,desktop,Germany,organic_search,1,1,1,0,1,purchase,0
U02356,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U02357,desktop,Germany,paid_ads,1,1,1,0,1,purchase,0
U02358,desktop,US,social_media,1,0,0,0,0,visit,1
U02359,mobile,US,social_media,1,0,0,0,0,visit,1
U02360,desktop,India,paid_ads,1,1,0,0,0,signup,1
U02361,mobile,India,social_media,1,1,0,0,0,signup,1
U02362,desktop,India,organic_search,1,0,0,0,0,visit,1
U02363,mobile,UK,organic_search,1,1,1,0,1,purchase,0
U02364,mobile,UK,social_media,1,0,0,0,0,visit,1
U02365,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02366,tablet,US,paid_ads,1,0,0,0,0,visit,1
U02367,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U02368,desktop,India,paid_ads,1,0,0,0,0,visit,1
U02369,desktop,Germany,paid_ads,1,1,1,0,1,purchase,0
U02370,desktop,Germany,social_media,1,1,0,0,0,signup,1
U02371,mobile,India,social_media,1,0,0,0,0,visit,1
U02372,desktop,Germany,social_media,1,1,0,0,0,signup,1
U02373,mobile,India,social_media,1,0,0,0,0,visit,1
U02374,desktop,UK,paid_ads,1,1,0,0,0,signup,1
U02375,desktop,US,organic_search,1,1,1,0,0,add_to_cart,1
U02376,mobile,US,organic_search,1,0,0,0,0,visit,1
U02377,mobile,US,paid_ads,1,1,1,0,0,add_to_cart,1
U02378,mobile,UK,social_media,1,0,0,0,0,visit,1
U02379,mobile,India,organic_search,1,0,0,0,0,visit,1
U02380,desktop,US,paid_ads,1,1,1,0,1,purchase,0
U02381,desktop,US,social_media,1,1,0,0,0,signup,1
U02382,desktop,US,organic_search,1,0,0,0,0,visit,1
U02383,tablet,UK,organic_search,1,1,0,0,0,signup,1
U02384,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02385,mobile,UK,paid_ads,1,1,0,0,0,signup,1
U02386,desktop,India,social_media,1,0,0,0,0,visit,1
U02387,mobile,India,organic_search,1,0,0,0,0,visit,1
U02388,desktop,UK,social_media,1,1,1,0,0,add_to_cart,1
U02389,desktop,US,paid_ads,1,0,0,0,0,visit,1
U02390,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02391,mobile,UK,paid_ads,1,1,1,0,0,add_to_cart,1
U02392,mobile,India,social_media,1,1,0,0,0,signup,1
U02393,mobile,India,paid_ads,1,1,1,0,0,add_to_cart,1
U02394,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U02395,mobile,India,social_media,1,0,0,0,0,visit,1
U02396,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02397,mobile,UK,social_media,1,0,0,0,0,visit,1
U02398,tablet,India,social_media,1,0,0,0,0,visit,1
U02399,mobile,US,organic_search,1,0,0,0,0,visit,1
U02400,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02401,mobile,Germany,paid_ads,1,1,0,0,0,signup,1
U02402,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02403,desktop,India,organic_search,1,1,0,0,0,signup,1
U02404,mobile,India,organic_search,1,0,0,0,0,visit,1
U02405,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U02406,mobile,Germany,social_media,1,0,0,0,0,visit,1
U02407,mobile,US,organic_search,1,1,0,0,0,signup,1
U02408,tablet,UK,social_media,1,0,0,0,0,visit,1
U02409,desktop,Germany,organic_search,1,1,0,0,0,signup,1
U02410,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02411,desktop,US,organic_search,1,0,0,0,0,visit,1
U02412,desktop,India,paid_ads,1,0,0,0,0,visit,1
U02413,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U02414,desktop,US,paid_ads,1,1,0,0,0,signup,1
U02415,desktop,UK,paid_ads,1,1,0,0,0,signup,1
U02416,tablet,India,social_media,1,0,0,0,0,visit,1
U02417,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02418,mobile,US,organic_search,1,1,0,0,0,signup,1
U02419,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U02420,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U02421,tablet,Germany,paid_ads,1,0,0,0,0,visit,1
U02422,tablet,UK,organic_search,1,1,0,0,0,signup,1
U02423,desktop,US,organic_search,1,0,0,0,0,visit,1
U02424,mobile,US,organic_search,1,0,0,0,0,visit,1
U02425,mobile,US,paid_ads,1,1,0,0,0,signup,1
U02426,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U02427,desktop,India,social_media,1,1,0,0,0,signup,1
U02428,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U02429,mobile,India,organic_search,1,0,0,0,0,visit,1
U02430,tablet,Germany,social_media,1,0,0,0,0,visit,1
U02431,desktop,US,paid_ads,1,1,1,0,1,purchase,0
U02432,desktop,India,social_media,1,0,0,0,0,visit,1
U02433,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02434,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U02435,mobile,Germany,paid_ads,1,1,0,0,0,signup,1
U02436,mobile,India,paid_ads,1,1,0,0,0,signup,1
U02437,mobile,US,organic_search,1,0,0,0,0,visit,1
U02438,mobile,UK,social_media,1,0,0,0,0,visit,1
U02439,mobile,India,social_media,1,0,0,0,0,visit,1
U02440,desktop,Germany,social_media,1,0,0,0,0,visit,1
U02441,desktop,US,social_media,1,0,0,0,0,visit,1
U02442,mobile,India,organic_search,1,0,0,0,0,visit,1
U02443,mobile,India,paid_ads,1,1,0,0,0,signup,1
U02444,mobile,Germany,social_media,1,0,0,0,0,visit,1
U02445,mobile,US,organic_search,1,0,0,0,0,visit,1
U02446,desktop,India,social_media,1,0,0,0,0,visit,1
U02447,tablet,UK,paid_ads,1,0,0,0,0,visit,1
U02448,desktop,India,organic_search,1,1,1,0,1,purchase,0
U02449,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U02450,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U02451,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02452,mobile,US,organic_search,1,1,0,0,0,signup,1
U02453,mobile,Germany,social_media,1,0,0,0,0,visit,1
U02454,mobile,US,social_media,1,0,0,0,0,visit,1
U02455,desktop,India,organic_search,1,1,0,0,0,signup,1
U02456,mobile,US,paid_ads,1,1,0,0,0,signup,1
U02457,mobile,India,organic_search,1,1,0,0,0,signup,1
U02458,mobile,UK,organic_search,1,1,0,0,0,signup,1
U02459,desktop,US,organic_search,1,0,0,0,0,visit,1
U02460,desktop,Germany,organic_search,1,1,1,0,1,purchase,0
U02461,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U02462,tablet,India,social_media,1,0,0,0,0,visit,1
U02463,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U02464,tablet,Germany,paid_ads,1,1,0,0,0,signup,1
U02465,tablet,India,paid_ads,1,1,0,0,0,signup,1
U02466,desktop,India,social_media,1,0,0,0,0,visit,1
U02467,mobile,UK,organic_search,1,1,0,0,0,signup,1
U02468,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02469,mobile,India,organic_search,1,0,0,0,0,visit,1
U02470,mobile,US,organic_search,1,0,0,0,0,visit,1
U02471,desktop,India,organic_search,1,1,1,0,0,add_to_cart,1
U02472,mobile,UK,paid_ads,1,1,1,0,0,add_to_cart,1
U02473,mobile,UK,social_media,1,0,0,0,0,visit,1
U02474,desktop,US,organic_search,1,0,0,0,0,visit,1
U02475,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U02476,mobile,India,social_media,1,0,0,0,0,visit,1
U02477,tablet,US,social_media,1,0,0,0,0,visit,1
U02478,mobile,India,social_media,1,0,0,0,0,visit,1
U02479,desktop,US,social_media,1,0,0,0,0,visit,1
U02480,desktop,UK,organic_search,1,1,1,0,0,add_to_cart,1
U02481,tablet,US,organic_search,1,1,1,0,1,purchase,0
U02482,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U02483,tablet,India,social_media,1,0,0,0,0,visit,1
U02484,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U02485,mobile,US,organic_search,1,0,0,0,0,visit,1
U02486,desktop,UK,organic_search,1,1,1,0,0,add_to_cart,1
U02487,mobile,US,organic_search,1,1,1,0,1,purchase,0
U02488,desktop,US,paid_ads,1,0,0,0,0,visit,1
U02489,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U02490,mobile,India,organic_search,1,0,0,0,0,visit,1
U02491,mobile,Germany,paid_ads,1,1,0,0,0,signup,1
U02492,mobile,India,paid_ads,1,1,0,0,0,signup,1
U02493,desktop,UK,paid_ads,1,0,0,0,0,visit,1
U02494,mobile,US,social_media,1,0,0,0,0,visit,1
U02495,mobile,UK,paid_ads,1,1,0,0,0,signup,1
U02496,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02497,desktop,India,organic_search,1,1,1,0,1,purchase,0
U02498,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02499,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02500,desktop,UK,organic_search,1,1,0,0,0,signup,1
U02501,tablet,US,organic_search,1,0,0,0,0,visit,1
U02502,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U02503,desktop,India,organic_search,1,0,0,0,0,visit,1
U02504,mobile,India,social_media,1,1,0,0,0,signup,1
U02505,mobile,Germany,paid_ads,1,1,1,0,0,add_to_cart,1
U02506,desktop,US,organic_search,1,0,0,0,0,visit,1
U02507,mobile,Germany,paid_ads,1,1,0,0,0,signup,1
U02508,mobile,US,organic_search,1,1,0,0,0,signup,1
U02509,desktop,India,paid_ads,1,1,1,0,1,purchase,0
U02510,mobile,India,organic_search,1,0,0,0,0,visit,1
U02511,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U02512,mobile,US,organic_search,1,0,0,0,0,visit,1
U02513,mobile,India,paid_ads,1,1,0,0,0,signup,1
U02514,mobile,India,organic_search,1,0,0,0,0,visit,1
U02515,desktop,UK,paid_ads,1,1,1,0,1,purchase,0
U02516,desktop,India,organic_search,1,1,0,0,0,signup,1
U02517,tablet,UK,paid_ads,1,1,0,0,0,signup,1
U02518,desktop,India,paid_ads,1,1,0,0,0,signup,1
U02519,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U02520,mobile,US,organic_search,1,0,0,0,0,visit,1
U02521,mobile,UK,social_media,1,0,0,0,0,visit,1
U02522,mobile,UK,paid_ads,1,1,0,0,0,signup,1
U02523,mobile,UK,paid_ads,1,1,1,0,0,add_to_cart,1
U02524,tablet,US,organic_search,1,1,0,0,0,signup,1
U02525,mobile,US,paid_ads,1,1,0,0,0,signup,1
U02526,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02527,mobile,US,organic_search,1,1,1,0,1,purchase,0
U02528,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02529,desktop,Germany,social_media,1,0,0,0,0,visit,1
U02530,tablet,UK,organic_search,1,0,0,0,0,visit,1
U02531,desktop,India,organic_search,1,0,0,0,0,visit,1
U02532,desktop,India,organic_search,1,0,0,0,0,visit,1
U02533,desktop,US,paid_ads,1,0,0,0,0,visit,1
U02534,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U02535,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02536,mobile,India,paid_ads,1,1,0,0,0,signup,1
U02537,tablet,India,organic_search,1,1,0,0,0,signup,1
U02538,mobile,US,social_media,1,0,0,0,0,visit,1
U02539,desktop,UK,organic_search,1,1,1,0,1,purchase,0
U02540,mobile,US,paid_ads,1,1,1,0,1,purchase,0
U02541,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02542,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02543,mobile,India,social_media,1,0,0,0,0,visit,1
U02544,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U02545,mobile,US,social_media,1,1,1,0,0,add_to_cart,1
U02546,mobile,US,organic_search,1,1,0,0,0,signup,1
U02547,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02548,mobile,India,social_media,1,0,0,0,0,visit,1
U02549,mobile,India,social_media,1,0,0,0,0,visit,1
U02550,tablet,UK,organic_search,1,1,1,0,1,purchase,0
U02551,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U02552,desktop,India,social_media,1,1,0,0,0,signup,1
U02553,desktop,US,organic_search,1,1,1,0,1,purchase,0
U02554,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02555,mobile,India,organic_search,1,0,0,0,0,visit,1
U02556,desktop,US,social_media,1,1,1,0,0,add_to_cart,1
U02557,mobile,US,paid_ads,1,1,1,0,1,purchase,0
U02558,mobile,US,social_media,1,0,0,0,0,visit,1
U02559,mobile,US,social_media,1,0,0,0,0,visit,1
U02560,mobile,India,paid_ads,1,1,0,0,0,signup,1
U02561,mobile,Germany,paid_ads,1,1,0,0,0,signup,1
U02562,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U02563,mobile,US,paid_ads,1,1,0,0,0,signup,1
U02564,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02565,desktop,US,organic_search,1,1,0,0,0,signup,1
U02566,mobile,US,social_media,1,0,0,0,0,visit,1
U02567,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U02568,mobile,Germany,social_media,1,1,0,0,0,signup,1
U02569,desktop,US,organic_search,1,1,1,0,0,add_to_cart,1
U02570,desktop,US,paid_ads,1,1,1,0,1,purchase,0
U02571,desktop,Germany,organic_search,1,0,0,0,0,visit,1
U02572,desktop,US,paid_ads,1,0,0,0,0,visit,1
U02573,mobile,UK,social_media,1,0,0,0,0,visit,1
U02574,mobile,UK,paid_ads,1,1,0,0,0,signup,1
U02575,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U02576,desktop,US,paid_ads,1,0,0,0,0,visit,1
U02577,tablet,UK,paid_ads,1,0,0,0,0,visit,1
U02578,mobile,US,organic_search,1,0,0,0,0,visit,1
U02579,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U02580,mobile,India,organic_search,1,0,0,0,0,visit,1
U02581,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U02582,mobile,Germany,paid_ads,1,1,0,0,0,signup,1
U02583,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U02584,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02585,mobile,UK,social_media,1,0,0,0,0,visit,1
U02586,desktop,US,social_media,1,1,1,0,0,add_to_cart,1
U02587,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02588,desktop,UK,paid_ads,1,0,0,0,0,visit,1
U02589,mobile,Germany,paid_ads,1,0,0,0,0,visit,1
U02590,mobile,India,social_media,1,0,0,0,0,visit,1
U02591,mobile,India,social_media,1,0,0,0,0,visit,1
U02592,mobile,India,paid_ads,1,1,0,0,0,signup,1
U02593,desktop,US,organic_search,1,1,1,0,0,add_to_cart,1
U02594,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U02595,mobile,India,organic_search,1,0,0,0,0,visit,1
U02596,mobile,India,social_media,1,0,0,0,0,visit,1
U02597,mobile,India,organic_search,1,0,0,0,0,visit,1
U02598,mobile,US,paid_ads,1,1,0,0,0,signup,1
U02599,mobile,US,paid_ads,1,1,0,0,0,signup,1
U02600,desktop,UK,organic_search,1,0,0,0,0,visit,1
U02601,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U02602,mobile,US,organic_search,1,0,0,0,0,visit,1
U02603,desktop,Germany,paid_ads,1,1,0,0,0,signup,1
U02604,mobile,UK,organic_search,1,1,0,0,0,signup,1
U02605,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02606,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02607,desktop,India,organic_search,1,1,0,0,0,signup,1
U02608,mobile,India,organic_search,1,0,0,0,0,visit,1
U02609,desktop,US,paid_ads,1,0,0,0,0,visit,1
U02610,mobile,Germany,social_media,1,0,0,0,0,visit,1
U02611,desktop,India,organic_search,1,1,1,0,0,add_to_cart,1
U02612,mobile,Germany,social_media,1,0,0,0,0,visit,1
U02613,mobile,US,paid_ads,1,1,0,0,0,signup,1
U02614,mobile,Germany,paid_ads,1,0,0,0,0,visit,1
U02615,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U02616,mobile,Germany,social_media,1,0,0,0,0,visit,1
U02617,mobile,India,organic_search,1,1,0,0,0,signup,1
U02618,desktop,US,organic_search,1,0,0,0,0,visit,1
U02619,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02620,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02621,tablet,US,organic_search,1,1,0,0,0,signup,1
U02622,mobile,US,paid_ads,1,1,1,0,0,add_to_cart,1
U02623,mobile,Germany,paid_ads,1,1,1,0,0,add_to_cart,1
U02624,desktop,US,paid_ads,1,1,1,0,1,purchase,0
U02625,desktop,Germany,paid_ads,1,1,1,0,1,purchase,0
U02626,tablet,US,organic_search,1,0,0,0,0,visit,1
U02627,mobile,UK,organic_search,1,1,0,0,0,signup,1
U02628,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02629,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02630,desktop,US,organic_search,1,1,0,0,0,signup,1
U02631,tablet,US,organic_search,1,0,0,0,0,visit,1
U02632,mobile,Germany,social_media,1,1,0,0,0,signup,1
U02633,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02634,desktop,US,organic_search,1,0,0,0,0,visit,1
U02635,tablet,India,paid_ads,1,1,1,0,0,add_to_cart,1
U02636,desktop,US,organic_search,1,0,0,0,0,visit,1
U02637,mobile,Germany,social_media,1,0,0,0,0,visit,1
U02638,mobile,UK,social_media,1,1,0,0,0,signup,1
U02639,desktop,US,organic_search,1,0,0,0,0,visit,1
U02640,desktop,US,social_media,1,0,0,0,0,visit,1
U02641,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U02642,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U02643,desktop,US,organic_search,1,1,1,0,0,add_to_cart,1
U02644,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U02645,tablet,US,paid_ads,1,0,0,0,0,visit,1
U02646,desktop,Germany,paid_ads,1,0,0,0,0,visit,1
U02647,mobile,UK,organic_search,1,1,0,0,0,signup,1
U02648,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02649,mobile,UK,social_media,1,0,0,0,0,visit,1
U02650,mobile,US,organic_search,1,0,0,0,0,visit,1
U02651,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U02652,mobile,US,organic_search,1,0,0,0,0,visit,1
U02653,desktop,US,paid_ads,1,1,1,0,1,purchase,0
U02654,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02655,mobile,US,social_media,1,0,0,0,0,visit,1
U02656,mobile,UK,social_media,1,0,0,0,0,visit,1
U02657,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U02658,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02659,desktop,UK,organic_search,1,1,1,0,0,add_to_cart,1
U02660,mobile,India,organic_search,1,0,0,0,0,visit,1
U02661,mobile,India,social_media,1,0,0,0,0,visit,1
U02662,mobile,Germany,organic_search,1,1,1,0,0,add_to_cart,1
U02663,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U02664,mobile,US,social_media,1,1,0,0,0,signup,1
U02665,mobile,UK,social_media,1,0,0,0,0,visit,1
U02666,desktop,UK,paid_ads,1,1,0,0,0,signup,1
U02667,desktop,India,social_media,1,0,0,0,0,visit,1
U02668,mobile,India,paid_ads,1,1,0,0,0,signup,1
U02669,mobile,UK,paid_ads,1,1,1,0,0,add_to_cart,1
U02670,mobile,India,social_media,1,0,0,0,0,visit,1
U02671,desktop,India,social_media,1,0,0,0,0,visit,1
U02672,desktop,UK,organic_search,1,1,0,0,0,signup,1
U02673,mobile,UK,social_media,1,0,0,0,0,visit,1
U02674,desktop,India,social_media,1,0,0,0,0,visit,1
U02675,mobile,US,social_media,1,0,0,0,0,visit,1
U02676,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02677,mobile,India,organic_search,1,0,0,0,0,visit,1
U02678,mobile,India,social_media,1,1,1,0,0,add_to_cart,1
U02679,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02680,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02681,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02682,mobile,US,social_media,1,0,0,0,0,visit,1
U02683,mobile,US,organic_search,1,1,1,0,1,purchase,0
U02684,mobile,India,organic_search,1,1,0,0,0,signup,1
U02685,desktop,UK,social_media,1,0,0,0,0,visit,1
U02686,tablet,UK,organic_search,1,0,0,0,0,visit,1
U02687,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U02688,desktop,India,paid_ads,1,1,1,0,0,add_to_cart,1
U02689,desktop,UK,organic_search,1,1,1,0,1,purchase,0
U02690,desktop,UK,organic_search,1,0,0,0,0,visit,1
U02691,mobile,India,organic_search,1,0,0,0,0,visit,1
U02692,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02693,mobile,India,organic_search,1,1,1,0,0,add_to_cart,1
U02694,mobile,US,organic_search,1,0,0,0,0,visit,1
U02695,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U02696,desktop,India,social_media,1,1,0,0,0,signup,1
U02697,desktop,India,paid_ads,1,0,0,0,0,visit,1
U02698,mobile,India,organic_search,1,0,0,0,0,visit,1
U02699,mobile,India,organic_search,1,1,0,0,0,signup,1
U02700,tablet,India,social_media,1,0,0,0,0,visit,1
U02701,desktop,US,organic_search,1,1,0,0,0,signup,1
U02702,mobile,US,paid_ads,1,1,1,0,0,add_to_cart,1
U02703,mobile,India,organic_search,1,1,0,0,0,signup,1
U02704,mobile,UK,paid_ads,1,1,1,0,0,add_to_cart,1
U02705,mobile,US,organic_search,1,0,0,0,0,visit,1
U02706,desktop,India,organic_search,1,1,1,0,0,add_to_cart,1
U02707,mobile,Germany,paid_ads,1,1,1,0,0,add_to_cart,1
U02708,desktop,US,paid_ads,1,0,0,0,0,visit,1
U02709,tablet,US,organic_search,1,0,0,0,0,visit,1
U02710,desktop,UK,paid_ads,1,1,1,0,0,add_to_cart,1
U02711,desktop,India,organic_search,1,0,0,0,0,visit,1
U02712,desktop,Germany,organic_search,1,1,1,0,1,purchase,0
U02713,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02714,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U02715,mobile,India,organic_search,1,0,0,0,0,visit,1
U02716,mobile,India,paid_ads,1,1,1,0,0,add_to_cart,1
U02717,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02718,mobile,UK,organic_search,1,1,1,0,0,add_to_cart,1
U02719,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02720,mobile,US,social_media,1,0,0,0,0,visit,1
U02721,desktop,India,organic_search,1,0,0,0,0,visit,1
U02722,tablet,UK,organic_search,1,1,0,0,0,signup,1
U02723,mobile,US,organic_search,1,1,0,0,0,signup,1
U02724,mobile,US,organic_search,1,1,0,0,0,signup,1
U02725,mobile,India,social_media,1,0,0,0,0,visit,1
U02726,mobile,Germany,organic_search,1,1,0,0,0,signup,1
U02727,mobile,UK,social_media,1,0,0,0,0,visit,1
U02728,mobile,Germany,paid_ads,1,1,1,0,0,add_to_cart,1
U02729,tablet,Germany,social_media,1,0,0,0,0,visit,1
U02730,mobile,India,organic_search,1,0,0,0,0,visit,1
U02731,mobile,India,social_media,1,0,0,0,0,visit,1
U02732,mobile,US,organic_search,1,1,0,0,0,signup,1
U02733,mobile,India,paid_ads,1,1,0,0,0,signup,1
U02734,desktop,Germany,organic_search,1,1,0,0,0,signup,1
U02735,desktop,India,organic_search,1,0,0,0,0,visit,1
U02736,tablet,US,organic_search,1,1,1,0,1,purchase,0
U02737,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U02738,desktop,India,organic_search,1,0,0,0,0,visit,1
U02739,desktop,US,organic_search,1,0,0,0,0,visit,1
U02740,desktop,India,paid_ads,1,1,1,0,1,purchase,0
U02741,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02742,desktop,US,organic_search,1,0,0,0,0,visit,1
U02743,desktop,Germany,paid_ads,1,1,1,0,1,purchase,0
U02744,tablet,India,paid_ads,1,1,1,0,1,purchase,0
U02745,mobile,US,organic_search,1,1,0,0,0,signup,1
U02746,mobile,US,paid_ads,1,1,0,0,0,signup,1
U02747,tablet,US,social_media,1,0,0,0,0,visit,1
U02748,desktop,US,organic_search,1,1,1,0,0,add_to_cart,1
U02749,desktop,US,paid_ads,1,1,0,0,0,signup,1
U02750,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02751,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02752,mobile,India,social_media,1,1,0,0,0,signup,1
U02753,desktop,UK,paid_ads,1,1,0,0,0,signup,1
U02754,mobile,US,social_media,1,0,0,0,0,visit,1
U02755,mobile,US,organic_search,1,0,0,0,0,visit,1
U02756,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02757,desktop,India,organic_search,1,0,0,0,0,visit,1
U02758,desktop,US,organic_search,1,1,1,0,1,purchase,0
U02759,mobile,US,organic_search,1,1,1,0,0,add_to_cart,1
U02760,tablet,Germany,organic_search,1,1,0,0,0,signup,1
U02761,desktop,US,paid_ads,1,1,1,0,0,add_to_cart,1
U02762,mobile,US,organic_search,1,0,0,0,0,visit,1
U02763,desktop,US,social_media,1,0,0,0,0,visit,1
U02764,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02765,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02766,mobile,US,social_media,1,0,0,0,0,visit,1
U02767,desktop,US,paid_ads,1,1,0,0,0,signup,1
U02768,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U02769,mobile,US,social_media,1,0,0,0,0,visit,1
U02770,mobile,India,organic_search,1,1,0,0,0,signup,1
U02771,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02772,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U02773,mobile,US,organic_search,1,1,0,0,0,signup,1
U02774,desktop,UK,social_media,1,0,0,0,0,visit,1
U02775,desktop,India,paid_ads,1,1,1,0,0,add_to_cart,1
U02776,mobile,US,social_media,1,0,0,0,0,visit,1
U02777,desktop,India,paid_ads,1,1,1,0,1,purchase,0
U02778,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02779,mobile,India,paid_ads,1,1,1,0,0,add_to_cart,1
U02780,tablet,US,organic_search,1,1,1,0,1,purchase,0
U02781,mobile,UK,organic_search,1,0,0,0,0,visit,1
U02782,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02783,mobile,US,paid_ads,1,1,1,0,1,purchase,0
U02784,mobile,India,paid_ads,1,1,0,0,0,signup,1
U02785,mobile,UK,paid_ads,1,0,0,0,0,visit,1
U02786,mobile,Germany,organic_search,1,0,0,0,0,visit,1
U02787,desktop,India,organic_search,1,0,0,0,0,visit,1
U02788,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02789,desktop,US,social_media,1,0,0,0,0,visit,1
U02790,mobile,US,paid_ads,1,0,0,0,0,visit,1
U02791,desktop,UK,paid_ads,1,0,0,0,0,visit,1
U02792,mobile,US,organic_search,1,1,0,0,0,signup,1
U02793,mobile,India,paid_ads,1,0,0,0,0,visit,1
U02794,desktop,India,paid_ads,1,1,1,0,1,purchase,0
U02795,mobile,India,paid_ads,1,1,0,0,0,signup,1
